user,item,weekday,isweekend,cost,weather,country,city,timeofday
225,487,4,1,0,1,18,0,4
233,13,0,0,0,1,23,0,6
52,386,4,0,0,1,1,369,2
7,4,0,0,0,3,8,799,3
178,11,0,0,0,3,8,799,4
37,235,6,1,0,1,10,0,4
436,511,2,0,0,3,0,0,2
419,196,1,0,0,1,61,656,2
88,10,1,0,0,1,4,135,1
215,286,2,0,0,1,1,369,5
507,226,4,0,0,3,0,0,1
119,39,5,1,0,0,1,0,6
409,265,1,0,0,1,0,0,6
426,145,6,1,0,1,6,390,3
3,62,5,1,0,3,8,799,2
210,4,3,0,0,4,2,147,4
417,146,1,0,0,2,5,0,5
220,621,5,1,0,1,3,535,6
210,3,5,1,0,0,2,147,6
94,122,1,0,0,1,0,1007,2
309,18,0,0,0,1,0,1003,5
340,41,5,1,0,1,0,0,2
98,18,1,0,0,0,0,1024,0
134,783,0,0,0,0,31,0,4
119,39,5,1,0,0,19,331,1
57,74,5,1,0,1,28,879,4
352,14,5,1,0,2,5,0,5
327,226,3,0,0,4,18,24,1
313,240,5,1,0,1,0,998,3
341,498,4,0,0,0,0,0,6
272,13,0,0,0,1,6,0,0
487,789,2,0,0,5,0,0,3
83,8,0,0,0,1,4,128,3
336,41,0,0,0,0,20,0,1
386,14,1,0,0,2,5,0,6
445,26,4,1,0,3,6,400,5
8,183,5,1,1,0,0,0,0
66,8,5,1,0,6,1,0,4
248,18,4,0,0,1,6,0,1
328,97,3,0,0,1,0,1051,4
212,4,0,0,0,3,1,0,1
66,4,5,1,0,0,1,0,4
1,23,1,0,0,2,5,0,6
215,18,2,0,0,1,1,369,6
183,8,0,0,0,0,1,369,4
323,360,1,0,0,3,1,0,3
265,734,6,1,0,2,5,0,6
94,22,6,1,0,1,0,1007,3
68,84,2,0,0,1,1,369,2
24,89,2,0,0,1,32,677,1
236,22,3,0,0,5,47,928,1
412,49,6,1,0,5,0,0,6
72,465,4,0,0,5,26,0,2
106,18,3,0,0,2,1,369,4
108,18,3,0,0,2,0,0,6
21,4,3,0,0,0,1,0,4
162,18,3,0,0,1,1,369,5
334,342,0,0,1,1,0,0,2
90,783,2,0,0,1,1,369,4
111,13,5,1,0,1,8,802,5
290,4,5,1,0,0,27,570,6
216,11,2,0,0,1,1,369,4
363,86,0,0,0,3,0,0,3
37,583,1,0,1,0,10,0,3
22,82,2,0,1,2,5,0,4
225,10,2,0,0,0,18,0,4
416,247,4,0,0,1,6,401,3
272,373,0,0,0,5,6,0,4
21,279,1,0,0,1,1,369,0
80,79,0,0,0,0,4,0,1
74,11,2,0,0,1,4,128,4
337,36,5,1,0,5,21,0,2
323,22,4,1,0,1,1,379,4
255,389,5,1,0,1,1,0,4
35,8,5,1,0,1,1,369,4
468,34,0,0,0,0,18,28,4
31,89,6,1,0,3,8,799,4
40,341,6,1,0,0,0,0,4
135,22,3,0,0,1,6,0,4
81,89,3,0,0,2,0,0,4
34,162,5,1,0,0,0,1012,6
101,4,5,1,0,0,11,0,2
243,14,5,1,0,0,1,369,2
241,40,6,1,0,1,16,724,4
102,347,4,0,0,1,16,694,0
37,628,0,0,0,1,10,0,2
49,749,2,0,0,1,31,151,3
67,4,0,0,0,1,1,369,4
35,4,4,1,0,1,1,369,4
82,461,4,1,0,0,0,1028,4
212,14,3,0,0,1,1,0,3
15,18,5,1,0,1,7,410,6
386,268,3,0,0,1,0,0,4
112,13,2,0,0,2,5,0,4
83,13,2,0,0,1,4,128,3
351,13,1,0,0,1,36,0,3
135,13,6,1,0,1,6,0,2
332,114,6,1,0,1,0,0,6
323,53,6,1,0,6,1,0,2
45,47,2,0,0,1,11,0,5
372,13,4,1,0,0,6,0,5
122,22,3,0,0,0,4,128,1
323,18,2,0,0,0,1,0,0
31,89,1,0,0,1,8,799,4
413,22,5,1,0,2,38,649,1
309,8,4,1,0,5,0,1003,4
72,4,5,1,0,3,26,0,4
88,69,4,0,0,5,4,135,3
257,177,3,0,0,0,17,784,2
111,265,6,1,0,1,8,802,4
238,4,0,0,0,1,17,784,2
458,14,2,0,0,5,1,0,3
137,22,3,0,0,1,24,321,3
323,22,5,1,0,3,1,379,3
309,484,6,1,0,0,0,1000,2
173,114,3,0,0,1,17,0,6
483,322,3,0,0,0,0,0,4
460,14,1,0,0,2,5,0,4
140,22,5,1,0,1,16,712,6
531,55,2,0,0,4,0,0,5
94,23,3,0,0,0,0,1007,0
326,22,6,1,0,1,4,134,2
105,406,6,1,1,5,16,724,5
215,4,5,1,0,1,1,369,2
331,294,6,1,1,5,6,0,1
236,4,0,0,0,1,47,928,2
102,30,4,1,0,1,16,694,4
509,379,6,1,0,0,6,392,4
74,238,5,1,0,0,4,128,1
210,63,2,0,0,4,2,147,1
105,4,4,0,0,0,16,724,0
336,18,6,1,0,1,20,0,4
314,106,3,0,0,0,0,999,4
313,60,3,0,0,5,0,1003,1
312,18,4,0,0,1,1,369,3
23,48,1,0,0,1,0,0,4
57,181,3,0,0,0,28,879,4
135,22,2,0,0,1,6,0,4
315,743,6,1,0,1,0,0,3
63,68,0,0,1,0,1,376,4
432,252,6,1,1,5,0,0,4
332,13,4,0,0,0,0,0,0
187,22,3,0,0,1,4,133,0
368,14,5,1,0,1,17,784,2
338,185,3,0,0,0,6,0,1
291,91,3,0,0,1,21,0,5
262,13,2,0,0,2,30,964,1
404,182,5,1,0,5,6,0,2
82,2,3,0,0,3,0,1028,5
26,32,3,0,0,2,0,1004,6
74,10,4,0,0,4,4,136,1
115,386,6,1,0,1,8,799,3
119,28,4,1,0,0,1,0,4
282,32,5,1,0,1,11,454,5
13,30,3,0,0,1,1,369,1
491,171,2,0,0,0,0,1010,4
39,152,1,0,0,1,8,799,1
94,2,6,1,0,1,0,1007,4
318,250,5,1,0,0,18,0,4
257,268,4,0,0,1,17,784,6
5,265,3,0,0,1,8,799,4
432,252,5,1,1,0,0,0,4
394,22,5,1,0,1,0,1002,3
210,98,2,0,0,5,2,147,5
181,22,5,1,0,1,1,0,3
274,30,5,1,0,2,5,0,6
107,4,6,1,0,1,1,376,3
180,229,1,0,0,1,0,0,1
326,121,4,0,0,1,4,134,2
45,13,5,1,0,0,11,0,2
21,17,5,1,0,0,9,661,4
37,0,4,0,0,1,10,0,1
198,22,6,1,0,1,0,1038,3
432,252,0,0,1,1,0,0,3
139,37,2,0,0,1,8,799,1
178,13,2,0,0,1,8,799,4
46,18,2,0,0,1,1,369,1
290,64,4,0,0,2,27,570,3
509,741,1,0,0,0,6,392,6
326,13,3,0,0,1,4,134,1
106,22,2,0,0,1,1,369,2
137,13,2,0,0,3,24,321,3
176,24,2,0,0,0,1,373,2
333,466,2,0,0,0,0,0,4
87,36,2,0,0,0,1,373,4
395,18,6,1,0,1,0,1038,3
168,126,0,0,0,1,8,799,1
88,8,6,1,0,3,4,135,2
334,342,2,0,1,3,0,0,1
21,179,1,0,0,1,1,369,4
99,13,6,1,0,1,0,0,1
490,169,4,0,0,0,10,842,1
323,53,6,1,0,3,1,379,2
2,30,0,0,0,1,11,454,0
394,58,4,1,0,1,0,1002,4
168,2,0,0,0,3,8,799,6
216,13,1,0,0,1,1,369,1
88,8,5,1,0,1,4,0,4
337,22,5,1,0,0,21,0,1
230,14,3,0,0,1,1,0,4
72,11,4,0,0,4,26,0,2
98,479,4,0,0,1,0,1050,3
493,169,5,1,0,0,47,928,0
34,14,5,1,0,0,0,0,2
328,22,6,1,0,1,0,1051,1
441,58,6,1,0,1,0,0,5
101,32,0,0,0,1,11,454,2
260,595,4,1,0,2,5,0,4
339,724,4,0,0,0,0,1022,1
104,429,3,0,0,3,3,514,1
65,4,0,0,0,1,1,0,3
8,69,3,0,0,1,0,0,1
58,113,3,0,0,3,8,799,6
327,167,2,0,0,0,18,24,6
286,8,4,1,0,1,52,386,5
135,13,3,0,0,3,6,0,5
88,14,3,0,0,1,4,135,3
333,114,5,1,0,4,0,0,2
55,82,6,1,1,2,8,793,3
49,350,6,1,0,0,31,151,4
224,4,5,1,0,1,1,369,4
235,18,4,0,0,7,0,1020,2
323,53,3,0,0,0,1,0,5
42,69,3,0,0,0,0,1051,4
2,18,3,0,0,0,11,454,3
487,30,2,0,0,5,0,0,4
355,30,3,0,0,0,18,24,4
176,271,4,0,0,0,1,373,1
76,185,0,0,0,1,17,786,4
381,291,6,1,0,1,1,369,5
72,254,1,0,0,6,26,0,1
208,386,2,0,0,0,33,0,1
173,362,3,0,0,0,17,0,6
174,13,4,1,0,3,8,799,4
21,8,2,0,0,0,1,0,1
105,4,1,0,0,1,16,724,1
215,286,0,0,0,1,1,369,2
173,18,3,0,0,6,17,0,6
124,2,5,1,0,0,22,251,5
211,13,5,1,0,0,1,369,3
272,10,6,1,0,2,6,0,3
495,350,5,1,0,1,0,1003,0
57,17,2,0,0,0,28,879,2
83,14,0,0,0,5,4,128,3
2,685,6,1,0,0,11,454,1
272,13,6,1,0,0,6,0,3
413,22,4,0,0,0,38,649,6
173,47,3,0,0,6,17,0,6
90,202,2,0,0,1,1,369,3
46,250,0,0,0,2,5,0,1
99,18,4,1,0,1,0,999,5
45,47,3,0,0,0,14,453,1
119,37,4,0,0,1,19,331,2
333,466,3,0,0,1,0,0,4
71,4,4,0,0,1,20,23,2
43,412,5,1,0,5,6,401,3
12,416,1,0,0,4,9,0,0
111,82,6,1,1,1,8,802,4
45,13,6,1,0,1,11,0,3
87,4,2,0,0,1,1,373,5
274,160,5,1,0,2,5,0,6
210,720,0,0,0,4,2,147,2
1,23,5,1,0,2,5,0,2
198,13,6,1,0,1,0,1038,3
82,2,1,0,0,0,0,1028,5
92,14,2,0,0,1,13,0,4
146,136,5,1,1,2,5,0,4
222,22,3,0,0,0,0,0,0
26,36,3,0,0,1,6,401,4
62,249,4,1,0,0,0,0,4
360,79,3,0,0,4,18,31,1
65,4,1,0,0,0,1,369,4
309,242,1,0,0,1,0,1000,6
286,126,1,0,0,0,52,386,6
26,32,3,0,0,1,6,401,4
88,441,5,1,0,5,4,135,0
260,26,2,0,0,2,5,0,3
270,113,6,1,0,0,31,151,4
311,41,4,1,0,0,0,0,4
39,126,6,1,0,3,8,799,3
337,22,2,0,0,0,21,0,1
101,13,5,1,0,0,11,0,4
332,18,4,0,0,5,0,0,2
16,162,1,0,0,1,19,0,2
29,426,3,0,0,1,4,132,1
86,22,6,1,0,1,1,369,1
509,741,5,1,0,1,6,392,3
214,28,3,0,0,3,0,1000,3
109,113,0,0,0,3,15,356,2
176,4,6,1,0,0,1,0,2
74,238,0,0,0,5,4,136,5
218,89,2,0,0,2,5,0,5
88,7,3,0,0,0,4,135,1
40,181,6,1,0,0,0,0,4
34,397,4,0,0,0,0,1012,2
337,296,6,1,0,2,21,0,1
265,452,1,0,0,2,5,0,1
21,157,5,1,0,3,9,661,4
74,14,5,1,0,0,4,136,4
2,114,3,0,0,0,11,454,2
135,69,1,0,0,1,6,0,1
82,79,6,1,0,3,0,0,3
163,310,6,1,0,1,16,0,4
39,2,0,0,0,3,8,799,2
37,25,6,1,0,2,10,0,4
132,4,6,1,0,0,33,0,4
139,233,2,0,0,1,8,799,4
309,484,4,1,0,1,0,1003,4
202,18,0,0,0,0,18,30,3
126,80,6,1,0,1,6,0,5
326,13,4,1,0,4,4,134,5
87,4,3,0,0,1,1,373,3
72,207,0,0,0,6,26,0,4
333,13,1,0,0,2,0,0,4
489,19,2,0,0,2,14,0,3
222,23,3,0,0,3,0,0,6
326,176,6,1,0,1,4,134,3
309,14,4,0,0,5,0,1003,3
232,8,4,1,0,1,6,0,4
9,18,5,1,0,1,6,401,3
222,22,2,0,0,1,0,0,5
38,37,3,0,0,1,1,379,3
343,30,0,0,0,1,0,1000,4
248,4,3,0,0,2,6,0,1
426,145,0,0,0,2,6,390,1
345,486,5,1,0,1,10,0,5
238,13,4,1,0,1,57,947,4
160,18,4,1,0,1,0,0,4
27,18,3,0,0,0,0,1005,4
11,226,5,1,0,1,0,1010,3
493,14,4,0,0,0,47,928,3
42,30,6,1,0,5,0,1051,6
71,226,4,0,0,1,20,23,2
128,230,2,0,0,1,6,401,4
508,404,1,0,0,1,6,0,1
280,13,6,1,0,1,6,401,1
15,18,5,1,0,0,7,0,4
247,229,1,0,0,1,19,0,0
90,406,2,0,1,1,1,369,4
173,58,6,1,0,0,17,0,6
58,366,3,0,0,1,8,799,2
539,30,0,0,0,1,6,0,3
128,56,6,1,0,1,6,401,5
106,54,5,1,0,1,1,369,6
107,10,4,1,0,2,1,373,5
126,80,2,0,0,1,6,401,6
105,4,1,0,0,1,16,724,3
10,462,3,0,0,2,0,1028,1
111,89,5,1,0,1,8,802,4
101,10,4,1,0,1,11,0,4
128,573,3,0,0,1,6,401,1
36,45,2,0,0,1,0,999,1
168,18,0,0,0,1,8,799,6
72,790,5,1,0,4,26,0,4
241,13,5,1,0,1,16,0,1
238,13,5,1,0,0,17,786,1
149,367,6,1,0,0,1,0,6
76,185,1,0,0,1,17,786,5
10,14,2,0,0,5,0,0,1
234,413,4,0,0,3,25,672,3
326,537,6,1,0,1,4,134,4
339,651,4,1,0,5,0,1022,4
80,162,6,1,0,0,4,0,4
74,2,4,1,0,2,4,136,5
228,17,2,0,0,2,5,0,1
60,2,3,0,0,1,0,0,1
87,32,6,1,0,0,1,373,2
109,22,2,0,0,1,15,356,4
162,4,2,0,0,1,1,369,1
449,37,5,1,0,0,6,398,6
88,22,3,0,0,0,4,135,6
67,400,0,0,0,1,1,369,4
178,240,2,0,0,1,8,799,0
403,566,2,0,0,2,0,0,4
330,592,2,0,0,3,0,0,4
148,97,4,0,0,2,5,0,3
31,246,6,1,0,1,8,799,3
26,8,2,0,0,0,0,1004,1
78,22,2,0,0,1,6,401,4
163,216,6,1,0,1,16,0,4
263,18,0,0,0,1,56,0,2
415,64,5,1,0,1,0,0,0
260,158,4,0,0,2,5,0,6
138,25,0,0,0,1,17,0,2
21,133,0,0,0,0,9,661,3
358,598,5,1,1,3,4,133,1
426,121,4,0,0,0,6,393,1
117,23,2,0,0,1,4,136,0
409,206,0,0,0,5,0,0,6
12,36,0,0,0,1,9,0,2
228,36,5,1,0,1,19,346,0
45,335,4,0,0,1,11,0,2
108,303,3,0,0,0,0,0,6
183,13,6,1,0,1,1,369,1
146,37,5,1,0,1,39,452,4
371,134,3,0,0,1,6,401,4
350,88,2,0,0,1,6,0,4
83,58,0,0,0,1,4,128,6
324,22,0,0,0,1,37,789,1
225,565,4,0,0,0,18,0,6
85,162,6,1,0,0,0,0,6
248,4,3,0,0,5,6,0,0
72,4,0,0,0,3,26,0,6
54,155,5,1,0,1,11,454,4
20,23,6,1,0,1,8,799,4
120,162,0,0,0,1,35,641,4
302,640,1,0,0,2,5,0,1
331,106,6,1,0,2,6,0,4
169,22,6,1,0,2,19,333,3
102,406,0,0,1,1,16,728,3
22,28,2,0,0,0,0,0,4
373,173,4,1,0,0,18,28,5
111,89,1,0,0,3,8,802,6
311,21,3,0,0,3,0,0,5
128,573,1,0,0,0,6,401,4
88,133,5,1,0,5,4,135,0
343,18,4,0,0,1,0,1000,2
311,371,2,0,0,3,0,0,4
237,4,3,0,0,0,19,345,1
335,313,4,1,0,1,12,38,5
222,13,4,0,0,1,0,0,6
328,8,3,0,0,1,0,1051,6
315,667,0,0,0,7,0,0,6
169,10,4,1,0,1,19,340,4
316,42,0,0,0,1,0,0,4
361,102,1,0,1,0,18,0,5
432,18,5,1,0,0,0,0,1
432,252,2,0,1,1,0,0,2
65,4,4,0,0,0,1,369,3
174,182,3,0,0,1,8,799,2
381,8,5,1,0,1,1,369,3
281,14,0,0,0,0,19,341,1
45,242,4,1,0,1,11,0,4
27,736,3,0,0,1,0,0,4
309,13,5,1,0,1,0,1004,5
105,13,6,1,0,0,16,724,5
222,22,2,0,0,2,0,0,5
215,4,0,0,0,1,1,369,4
49,79,6,1,0,0,31,151,4
30,116,0,0,0,1,1,379,1
137,4,6,1,0,0,24,321,3
286,14,0,0,0,1,52,386,6
183,36,6,1,0,0,1,369,1
21,242,2,0,0,0,9,661,1
218,89,5,1,0,2,5,0,0
435,22,4,0,0,1,1,0,6
217,35,6,1,1,2,1,369,1
102,103,1,0,0,0,16,694,4
31,13,0,0,0,3,8,799,5
98,8,2,0,0,5,0,0,5
516,226,4,1,0,0,18,30,4
313,60,3,0,0,0,0,998,2
346,373,5,1,0,1,6,394,3
88,14,4,0,0,0,4,135,2
17,22,1,0,0,4,4,129,1
212,18,2,0,0,3,1,0,0
313,13,5,1,0,5,0,1003,1
337,490,4,0,0,5,21,0,3
236,22,4,1,0,5,47,928,5
246,4,0,0,0,0,29,327,1
272,199,6,1,0,2,6,0,3
35,20,5,1,0,1,1,369,4
98,22,0,0,0,0,0,1024,4
369,18,6,1,0,2,5,0,3
348,13,0,0,0,2,30,972,5
352,22,3,0,0,2,5,0,4
74,42,0,0,0,1,4,136,3
167,89,4,0,0,0,1,369,6
403,13,3,0,0,0,0,0,5
204,114,5,1,0,1,49,0,4
223,13,5,1,0,1,1,369,5
65,10,3,0,0,0,1,373,5
26,18,1,0,0,1,11,454,1
160,429,5,1,0,1,0,0,4
413,147,4,1,0,3,38,649,4
26,0,3,0,0,3,55,0,2
173,72,3,0,0,6,17,0,6
341,17,4,0,0,2,5,0,3
330,701,4,0,0,5,0,0,2
231,18,2,0,0,4,1,0,5
351,114,2,0,0,1,36,0,3
137,22,3,0,0,1,24,321,4
257,13,1,0,0,5,17,784,2
57,727,5,1,0,0,28,879,4
52,291,3,0,0,1,1,0,1
366,8,6,1,0,1,0,0,3
58,415,3,0,0,3,8,799,3
455,30,3,0,0,0,35,641,4
172,77,3,0,0,1,1,369,3
134,386,0,0,0,0,31,0,4
74,134,1,0,0,1,4,128,4
38,623,5,1,0,1,1,379,6
15,18,4,1,0,0,7,410,4
174,22,1,0,0,3,8,799,4
37,44,2,0,0,0,10,0,4
368,325,0,0,0,1,17,784,3
248,10,4,0,0,2,6,0,2
309,192,6,1,0,0,0,1000,3
272,13,4,1,0,5,6,0,5
231,4,2,0,0,0,1,0,4
45,47,3,0,0,2,11,0,4
318,312,5,1,0,2,18,0,4
210,98,3,0,0,0,2,147,4
190,280,6,1,0,4,5,0,4
104,355,6,1,0,3,3,514,1
46,10,4,0,0,0,1,369,1
98,232,1,0,0,5,0,0,1
335,313,4,0,0,1,12,38,3
333,177,5,1,0,0,0,0,3
346,224,6,1,0,5,6,394,3
344,324,6,1,0,0,0,0,2
253,4,4,1,0,2,5,0,5
312,126,2,0,0,1,1,369,1
78,22,2,0,0,1,6,401,1
282,18,1,0,0,1,11,454,0
231,4,4,0,0,2,1,0,6
138,325,4,0,0,1,17,0,0
372,139,2,0,1,1,6,0,6
417,41,1,0,0,2,5,0,1
88,14,3,0,0,3,4,135,1
7,18,4,1,0,1,8,799,4
309,13,2,0,0,3,0,1000,4
104,60,1,0,0,3,3,514,4
74,347,6,1,0,4,4,136,5
169,138,2,0,1,5,19,333,2
380,283,3,0,0,2,5,0,2
318,185,5,1,0,2,18,0,4
117,23,2,0,0,0,4,136,6
345,22,2,0,0,1,10,0,5
84,2,1,0,0,1,1,369,6
115,88,0,0,0,3,8,799,2
277,30,0,0,0,0,46,0,3
25,42,4,1,0,0,18,25,4
52,152,4,0,0,0,1,369,2
436,511,2,0,0,2,0,0,1
172,53,4,0,0,1,1,369,3
426,144,1,0,0,0,6,393,6
320,52,4,1,0,2,5,0,4
82,18,5,1,0,5,0,1028,1
176,4,2,0,0,1,1,373,2
45,13,4,0,0,1,11,0,3
221,222,4,0,0,0,16,712,3
372,22,5,1,0,0,6,0,3
363,86,5,1,0,5,0,0,4
495,36,0,0,0,1,0,1003,6
108,303,2,0,0,1,0,0,4
337,36,1,0,0,5,21,0,1
82,2,0,0,0,0,0,1028,3
10,97,2,0,0,3,0,0,3
487,18,2,0,0,5,0,0,3
46,4,6,1,0,1,1,0,2
7,18,1,0,0,1,8,799,3
102,13,0,0,0,0,16,728,3
26,32,0,0,0,0,11,454,1
432,18,3,0,0,0,0,0,4
43,18,1,0,0,0,6,401,1
402,13,5,1,0,0,51,813,6
217,4,6,1,0,1,1,369,5
508,404,6,1,0,2,6,0,1
57,266,5,1,0,0,28,879,6
141,89,1,0,0,1,6,0,1
526,35,1,0,1,2,5,0,5
386,460,4,0,0,0,0,0,3
414,512,5,1,0,1,0,1008,1
21,112,5,1,0,3,9,661,4
358,169,4,0,0,3,4,133,2
312,451,4,0,0,1,1,369,1
214,13,0,0,0,0,0,1000,1
437,37,2,0,0,1,0,1031,4
111,10,3,0,0,1,8,802,2
112,290,1,0,0,2,5,0,4
490,18,3,0,0,0,10,842,3
313,13,2,0,0,0,0,1003,5
149,104,0,0,1,1,1,369,1
244,13,1,0,0,0,46,360,4
108,2,4,1,0,1,0,0,4
74,42,5,1,0,1,4,136,3
176,8,4,1,0,0,1,373,4
105,332,0,0,0,0,16,713,1
509,379,6,1,0,0,6,392,3
318,13,0,0,0,0,18,30,4
58,28,3,0,0,3,8,799,3
179,658,5,1,0,1,1,374,4
347,13,3,0,0,1,1,0,4
109,133,0,0,0,5,15,356,2
163,58,6,1,0,0,16,690,3
248,17,4,0,0,1,6,0,2
34,8,5,1,0,1,0,0,3
109,22,3,0,0,0,15,356,6
490,47,3,0,0,0,10,842,1
233,26,2,0,0,2,23,0,1
132,14,6,1,0,2,5,0,6
312,229,5,1,0,1,1,369,3
56,30,6,1,0,1,8,799,4
439,88,4,0,0,0,0,1003,1
350,8,0,0,0,1,6,0,4
540,647,0,0,0,0,0,0,4
484,190,0,0,0,3,0,0,5
376,22,0,0,0,0,29,327,3
291,91,2,0,0,1,21,0,4
413,739,5,1,0,3,38,649,1
19,18,6,1,0,0,6,401,3
272,79,5,1,0,1,6,0,1
66,58,2,0,0,1,1,378,4
66,22,6,1,0,0,1,378,3
74,8,2,0,0,0,4,0,3
256,67,1,0,0,3,6,392,3
12,36,6,1,0,0,9,661,3
46,576,0,0,0,2,5,0,1
135,40,3,0,0,1,6,0,0
88,410,4,0,0,0,4,135,0
5,88,5,1,0,3,8,799,6
325,435,2,0,0,0,1,369,3
27,13,4,0,0,3,0,1005,2
389,590,4,1,0,3,12,0,4
243,793,6,1,0,1,1,369,5
412,340,3,0,0,1,0,0,5
12,119,0,0,0,4,9,0,0
33,18,1,0,0,1,48,0,4
251,4,6,1,0,0,4,132,4
437,13,2,0,0,5,0,1031,3
323,53,4,1,0,0,1,0,4
72,13,4,0,0,2,26,0,2
64,30,5,1,0,1,6,401,2
109,53,3,0,0,1,15,356,1
31,37,6,1,0,1,8,799,4
444,30,2,0,0,2,5,0,4
324,89,2,0,0,1,37,789,3
345,453,4,0,0,0,10,0,2
264,4,3,0,0,1,19,0,3
498,420,4,1,0,2,5,0,5
368,428,5,1,0,1,17,784,3
80,36,6,1,0,0,4,0,4
105,172,3,0,0,3,16,713,2
223,4,5,1,0,1,1,369,5
218,330,0,0,0,2,5,0,4
140,90,3,0,1,1,16,712,6
49,469,6,1,0,1,31,151,4
178,91,6,1,0,1,8,799,4
186,14,6,1,0,1,0,0,2
204,114,6,1,0,1,49,0,1
47,52,3,0,0,1,12,0,4
72,13,3,0,0,5,26,0,5
13,193,3,0,0,0,1,369,3
146,352,4,1,0,1,39,452,4
376,30,3,0,0,1,29,327,1
256,67,1,0,0,1,6,392,3
169,502,2,0,1,1,19,333,4
151,134,1,0,0,5,4,0,4
101,155,2,0,0,0,11,0,3
43,4,0,0,0,0,6,401,5
254,84,5,1,0,1,11,0,4
235,389,4,0,0,7,0,1020,1
161,22,4,0,0,0,1,369,1
218,4,3,0,0,2,5,0,3
94,205,0,0,0,2,0,1007,3
231,228,2,0,0,2,1,0,2
262,53,4,0,0,0,30,970,2
169,18,1,0,0,5,19,333,4
421,13,4,0,0,5,23,349,3
19,17,3,0,0,1,6,401,2
101,32,5,1,0,2,11,454,3
470,59,6,1,0,0,0,0,3
254,4,5,1,0,0,11,0,4
426,13,6,1,0,1,6,390,6
312,5,4,1,1,1,1,369,4
52,246,4,0,0,1,1,369,1
403,41,3,0,0,2,0,0,3
262,648,0,0,0,0,30,964,3
124,541,5,1,0,2,22,251,3
44,30,5,1,0,2,5,0,2
72,13,0,0,0,6,26,0,2
323,326,6,1,0,3,1,0,5
144,257,1,0,0,1,15,355,6
225,14,4,0,0,0,18,0,3
465,23,2,0,0,2,4,0,2
376,721,5,1,0,1,29,327,4
137,386,6,1,0,3,24,321,3
169,10,4,1,0,1,19,340,5
15,18,5,1,0,0,7,0,3
243,4,5,1,0,1,1,369,3
140,73,3,0,0,0,16,712,6
102,69,2,0,0,1,16,694,1
36,0,1,0,0,0,0,999,3
175,64,6,1,0,5,16,0,4
339,95,5,1,0,5,0,1022,3
382,124,1,0,1,1,0,0,0
210,392,2,0,0,0,2,147,3
346,22,4,1,0,1,6,394,4
167,4,3,0,0,1,1,369,4
83,2,6,1,0,0,4,128,6
48,37,3,0,0,2,6,0,6
160,173,1,0,0,0,0,0,2
107,4,4,0,0,1,1,373,1
241,200,2,0,0,1,16,724,5
241,4,3,0,0,0,16,724,5
430,201,6,1,0,3,4,0,3
484,46,1,0,0,3,0,0,4
129,86,2,0,0,1,47,740,0
12,652,1,0,0,5,9,661,4
431,473,6,1,0,1,0,1004,3
168,143,0,0,0,1,8,799,6
54,18,2,0,0,0,11,454,4
211,4,4,1,0,1,1,369,5
84,4,3,0,0,1,1,369,2
109,67,2,0,0,1,15,356,1
219,13,0,0,0,1,1,369,3
337,36,1,0,0,2,21,0,6
3,11,0,0,0,1,8,799,4
487,30,3,0,0,5,0,0,3
220,302,3,0,0,1,3,535,5
337,8,1,0,0,0,21,0,3
144,350,0,0,0,0,15,355,3
67,728,3,0,1,1,1,369,1
140,422,2,0,1,1,16,712,2
492,767,5,1,0,2,5,0,2
58,136,3,0,1,1,8,799,4
383,568,5,1,0,2,5,0,6
222,23,1,0,0,1,0,1048,1
323,8,3,0,0,1,1,379,5
210,63,5,1,0,0,2,147,6
10,73,3,0,0,3,0,1028,3
217,35,3,0,1,0,1,369,5
66,4,2,0,0,1,1,378,3
67,22,6,1,0,0,1,369,6
262,535,6,1,0,1,30,964,1
38,0,3,0,0,1,1,379,4
34,444,4,0,0,0,0,1012,2
38,101,6,1,0,2,5,0,4
291,91,0,0,0,0,21,0,4
10,475,2,0,0,1,0,1028,4
340,59,1,0,0,1,0,0,6
42,318,4,0,0,5,0,1051,1
269,4,2,0,0,0,33,917,4
412,189,1,0,0,1,0,0,1
71,226,1,0,0,4,20,23,2
49,202,6,1,0,1,31,151,4
345,146,1,0,0,0,10,0,2
98,62,4,1,0,1,0,1013,4
180,45,2,0,0,1,0,0,3
225,36,6,1,0,0,18,0,2
531,30,2,0,0,4,0,0,5
323,22,5,1,0,3,1,379,4
9,0,4,0,0,3,6,401,3
12,13,6,1,0,0,9,661,1
16,345,4,1,0,1,19,0,5
128,302,5,1,0,5,6,401,5
205,286,1,0,0,0,4,136,4
432,79,1,0,0,0,0,0,3
13,81,3,0,0,1,1,369,4
36,14,3,0,0,0,0,999,4
33,22,1,0,0,1,48,0,4
272,26,1,0,0,5,6,0,0
216,13,5,1,0,0,1,369,4
35,8,5,1,0,1,1,369,5
73,22,4,0,0,0,0,1004,1
393,486,0,0,0,1,16,718,4
137,113,6,1,0,2,24,321,3
420,576,5,1,0,1,6,0,2
180,215,1,0,0,2,0,0,1
210,63,2,0,0,4,2,147,4
260,26,3,0,0,2,5,0,3
217,35,4,0,1,1,1,369,1
105,22,1,0,0,0,16,724,4
105,81,6,1,0,5,16,724,5
412,189,0,0,0,1,0,0,0
291,18,2,0,0,0,21,0,4
272,483,0,0,0,2,6,0,4
0,8,4,0,0,1,0,1023,3
180,69,4,0,0,0,0,0,2
393,13,0,0,0,1,16,718,4
109,469,0,0,0,3,15,356,2
