user,item,weekday,isweekend,cost,weather,country,city,timeofday
217,35,3,0,1,1,1,369,1
107,35,4,0,1,0,1,373,3
107,35,4,0,1,0,1,373,3
66,35,0,0,1,1,1,378,4
217,35,6,1,1,1,1,0,4
213,35,2,0,1,2,5,0,0
107,35,6,1,1,2,1,376,6
276,35,4,0,1,2,5,0,1
217,35,3,0,1,1,1,369,6
217,35,5,1,1,1,1,369,1
217,35,5,1,1,1,1,369,1
213,35,3,0,1,2,5,0,3
68,35,2,0,1,1,1,369,2
217,35,6,1,1,1,1,369,5
213,35,2,0,1,2,5,0,2
107,35,6,1,1,2,1,376,1
217,35,0,0,1,1,1,369,3
217,35,0,0,1,1,1,369,3
217,35,2,0,1,0,1,369,0
240,35,3,0,1,1,1,369,3
240,35,5,1,1,1,1,369,5
541,35,3,0,1,1,6,0,2
107,35,3,0,1,0,1,373,5
30,35,0,0,1,1,1,379,1
276,35,3,0,1,2,5,0,2
217,35,6,1,1,2,1,369,1
217,35,6,1,1,2,1,369,1
217,35,6,1,1,0,1,369,3
217,35,6,1,1,0,1,369,3
213,35,1,0,1,2,5,0,3
217,35,2,0,1,1,1,369,1
217,35,2,0,1,1,1,369,1
107,35,1,0,1,1,1,373,4
107,35,1,0,1,1,1,373,4
516,35,1,0,1,1,18,30,1
240,35,4,1,1,1,1,369,5
213,35,1,0,1,2,5,0,5
217,35,4,0,1,0,1,369,1
217,35,4,0,1,0,1,369,1
229,35,1,0,1,2,5,0,2
67,35,3,0,1,1,1,369,1
217,35,5,1,1,0,1,369,4
217,35,5,1,1,0,1,369,4
240,35,3,0,1,1,1,369,2
217,35,5,1,1,0,1,369,2
217,35,5,1,1,0,1,369,2
217,35,6,1,1,1,1,0,5
229,35,1,0,1,2,5,0,4
217,35,5,1,1,0,1,369,1
217,35,5,1,1,0,1,369,1
526,35,1,0,1,2,5,0,6
217,35,6,1,1,0,1,0,2
107,35,0,0,1,1,1,373,1
107,35,5,1,1,0,1,376,4
434,35,5,1,1,0,60,0,3
229,35,1,0,1,2,5,0,0
240,35,3,0,1,1,1,369,1
541,35,1,0,1,1,6,0,4
107,35,2,0,1,0,1,373,1
541,35,5,1,1,5,6,0,5
107,35,0,0,1,0,1,373,2
217,35,0,0,1,0,1,369,1
217,35,0,0,1,0,1,369,1
107,35,5,1,1,1,1,376,5
213,35,4,1,1,2,5,0,5
107,35,4,1,1,2,1,376,4
240,35,5,1,1,1,1,369,2
273,35,1,0,1,2,5,0,4
229,35,2,0,1,2,5,0,1
217,35,3,0,1,0,1,369,4
217,35,3,0,1,0,1,369,4
541,35,5,1,1,1,6,0,1
541,35,5,1,1,1,6,0,1
107,35,6,1,1,2,1,376,3
213,35,0,0,1,2,5,0,4
276,35,3,0,1,2,5,0,4
21,35,3,0,1,0,1,369,1
213,35,2,0,1,2,5,0,1
217,35,0,0,1,0,1,369,4
217,35,0,0,1,0,1,369,4
217,35,0,0,1,0,1,369,4
21,35,3,0,1,0,1,369,3
259,35,5,1,1,1,1,0,4
259,35,5,1,1,1,1,0,4
217,35,5,1,1,2,1,369,4
107,35,4,1,1,1,1,376,4
524,35,2,0,1,1,6,398,3
240,35,4,0,1,1,1,369,2
273,35,2,0,1,2,5,0,1
217,35,0,0,1,2,1,369,1
217,35,4,0,1,1,1,369,3
217,35,4,0,1,1,1,369,3
229,35,1,0,1,2,5,0,3
217,35,4,0,1,1,1,369,6
217,35,4,0,1,1,1,369,6
229,35,4,0,1,2,5,0,3
273,35,2,0,1,2,5,0,6
217,35,2,0,1,0,1,369,2
217,35,3,0,1,1,1,369,2
107,35,4,1,1,1,1,373,4
107,35,4,1,1,1,1,373,4
524,35,5,1,1,3,6,399,2
516,35,1,0,1,1,18,30,3
21,35,1,0,1,1,1,369,3
107,35,0,0,1,2,1,376,1
217,35,5,1,1,2,1,369,3
217,35,4,0,1,0,1,369,3
217,35,4,0,1,0,1,369,3
107,35,6,1,1,2,1,376,4
240,35,2,0,1,1,1,369,5
541,35,0,0,1,5,6,0,5
217,35,5,1,1,1,1,0,4
217,35,6,1,1,1,1,369,3
213,35,0,0,1,2,5,0,3
229,35,6,1,1,2,5,0,3
217,35,2,0,1,1,1,369,0
217,35,2,0,1,1,1,369,0
259,35,6,1,1,1,1,0,1
229,35,3,0,1,2,5,0,2
107,35,4,0,1,1,1,373,3
107,35,4,0,1,1,1,373,3
107,35,4,0,1,1,1,373,3
240,35,2,0,1,1,1,369,2
107,35,0,0,1,1,1,373,5
229,35,6,1,1,2,5,0,4
217,35,5,1,1,1,1,369,3
217,35,5,1,1,1,1,369,3
541,35,2,0,1,1,6,0,6
107,35,6,1,1,1,1,376,5
541,35,6,1,1,1,6,0,1
541,35,6,1,1,1,6,0,1
240,35,1,0,1,1,1,369,4
229,35,4,0,1,2,5,0,1
229,35,2,0,1,2,5,0,3
229,35,3,0,1,2,5,0,3
52,35,4,0,1,1,1,0,3
229,35,5,1,1,2,5,0,1
107,35,6,1,1,1,1,376,4
541,35,0,0,1,1,6,0,1
217,35,4,1,1,0,1,369,4
217,35,4,1,1,0,1,369,4
107,35,5,1,1,0,1,376,3
526,35,0,0,1,2,5,0,4
273,35,2,0,1,2,5,0,3
229,35,0,0,1,2,5,0,0
541,35,3,0,1,2,5,0,4
107,35,1,0,1,1,1,373,3
107,35,4,0,1,1,1,373,1
107,35,4,0,1,1,1,373,1
107,35,4,0,1,1,1,373,1
107,35,3,0,1,0,1,373,1
434,35,4,0,1,0,60,0,2
217,35,5,1,1,1,1,369,4
217,35,5,1,1,1,1,369,4
213,35,3,0,1,2,5,0,4
229,35,1,0,1,2,5,0,1
107,35,5,1,1,1,1,376,3
516,35,4,1,1,0,18,30,4
107,35,0,0,1,1,1,376,6
107,35,0,0,1,0,1,376,0
229,35,3,0,1,2,5,0,0
240,35,3,0,1,1,1,369,6
217,35,1,0,1,1,1,369,5
217,35,1,0,1,0,1,0,4
541,35,2,0,1,5,6,0,3
240,35,5,1,1,1,1,369,6
229,35,5,1,1,2,5,0,6
308,35,2,0,1,2,5,0,3
217,35,1,0,1,1,1,369,4
217,35,1,0,1,1,1,369,4
240,35,4,0,1,1,1,369,1
217,35,1,0,1,1,1,369,0
217,35,1,0,1,1,1,369,0
90,35,2,0,1,1,1,369,4
217,35,0,0,1,2,1,369,4
229,35,4,1,1,2,5,0,4
217,35,1,0,1,0,1,0,3
107,35,5,1,1,0,1,376,6
308,35,5,1,1,2,5,0,2
229,35,6,1,1,2,5,0,0
107,35,0,0,1,2,1,373,4
107,35,5,1,1,2,1,376,6
107,35,6,1,1,1,1,376,2
276,35,4,0,1,2,5,0,6
524,35,3,0,1,0,6,398,6
524,35,2,0,1,1,6,398,1
524,35,2,0,1,1,6,398,1
217,35,6,1,1,0,1,369,1
217,35,6,1,1,0,1,369,1
541,35,5,1,1,1,6,0,6
229,35,1,0,1,2,5,0,5
107,35,2,0,1,0,1,373,6
259,35,3,0,1,5,1,0,4
107,35,0,0,1,2,5,0,1
213,35,0,0,1,2,5,0,1
107,35,4,1,1,0,1,373,4
107,35,4,1,1,0,1,373,4
434,35,4,0,1,0,60,0,6
229,35,6,1,1,2,5,0,5
240,35,5,1,1,1,1,369,1
213,35,3,0,1,2,5,0,5
308,35,1,0,1,2,5,0,3
107,35,4,1,1,0,1,376,4
541,35,1,0,1,1,6,0,1
217,35,6,1,1,0,1,0,3
217,35,0,0,1,1,1,369,6
217,35,1,0,1,0,1,0,5
107,35,6,1,1,0,1,376,5
217,35,0,0,1,0,1,0,1
213,35,5,1,1,2,5,0,2
526,35,1,0,1,2,5,0,5
276,35,2,0,1,2,5,0,4
240,35,3,0,1,1,1,369,5
213,35,5,1,1,2,5,0,5
217,35,2,0,1,1,1,369,4
217,35,0,0,1,1,1,0,3
229,35,5,1,1,2,5,0,2
516,35,1,0,1,1,18,30,0
213,35,4,1,1,2,5,0,4
107,35,6,1,1,0,1,376,2
107,35,3,0,1,0,1,373,3
541,35,0,0,1,1,6,0,2
541,35,0,0,1,1,6,0,2
541,35,6,1,1,1,6,0,4
229,35,3,0,1,2,5,0,4
213,35,2,0,1,2,5,0,3
217,35,4,0,1,1,1,369,2
217,35,1,0,1,1,1,369,3
217,35,1,0,1,1,1,369,3
541,35,2,0,1,2,5,0,4
229,35,5,1,1,2,5,0,4
541,35,6,1,1,1,6,0,5
229,35,2,0,1,2,5,0,6
213,35,6,1,1,2,5,0,1
213,35,5,1,1,2,5,0,1
217,35,5,1,1,0,1,369,5
229,35,0,0,1,2,5,0,1
541,35,6,1,1,5,6,0,5
217,35,2,0,1,0,1,369,3
213,35,0,0,1,2,5,0,2
217,35,0,0,1,0,1,0,6
217,35,2,0,1,1,1,369,5
217,35,2,0,1,1,1,369,5
217,35,4,0,1,1,1,369,0
229,35,0,0,1,2,5,0,2
541,35,0,0,1,5,6,0,1
308,35,1,0,1,2,5,0,0
240,35,3,0,1,1,1,369,4
66,35,0,0,1,0,1,378,4
229,35,6,1,1,2,5,0,6
240,35,4,0,1,1,1,369,0
107,35,0,0,1,0,1,376,1
229,35,4,0,1,2,5,0,6
217,35,0,0,1,0,1,369,3
217,35,0,0,1,0,1,369,3
217,35,0,0,1,0,1,369,3
217,35,3,0,1,1,1,369,3
213,35,4,0,1,2,5,0,3
107,35,0,0,1,1,1,373,3
107,35,0,0,1,1,1,373,3
107,35,5,1,1,1,1,376,2
541,35,1,0,1,5,6,0,0
259,35,5,1,1,1,1,0,5
516,35,1,0,1,0,18,30,2
107,35,6,1,1,0,1,376,4
107,35,4,1,1,2,1,373,4
213,35,3,0,1,2,5,0,1
107,35,6,1,1,1,1,376,6
107,35,6,1,1,0,1,376,3
308,35,1,0,1,2,5,0,4
217,35,3,0,1,0,1,369,3
229,35,6,1,1,2,5,0,2
229,35,5,1,1,2,5,0,5
229,35,3,0,1,2,5,0,1
107,35,6,1,1,0,1,376,6
217,35,4,0,1,2,1,369,3
217,35,1,0,1,0,1,369,1
107,35,0,0,1,1,1,376,0
217,35,0,0,1,1,1,369,1
259,35,1,0,1,1,1,0,4
213,35,6,1,1,2,5,0,2
107,35,4,0,1,2,1,373,3
107,35,0,0,1,1,1,373,6
217,35,6,1,1,1,1,369,4
217,35,6,1,1,1,1,369,4
217,35,3,0,1,1,1,0,5
217,35,5,1,1,1,1,369,2
217,35,5,1,1,1,1,369,2
213,35,1,0,1,2,5,0,6
229,35,0,0,1,2,5,0,3
434,35,5,1,1,0,60,0,2
217,35,1,0,1,2,5,0,0
217,35,0,0,1,0,1,0,2
541,35,5,1,1,1,6,0,4
150,35,5,1,1,1,1,369,4
107,35,3,0,1,0,1,373,2
217,35,2,0,1,2,1,369,4
240,35,2,0,1,1,1,369,1
107,35,4,0,1,2,1,373,1
229,35,4,0,1,2,5,0,2
229,35,0,0,1,2,5,0,5
541,35,0,0,1,5,6,0,2
541,35,5,1,1,1,6,0,2
541,35,3,0,1,1,6,0,3
217,35,2,0,1,0,1,369,1
541,35,0,0,1,5,6,0,3
107,35,0,0,1,0,1,373,4
229,35,2,0,1,2,5,0,5
217,35,0,0,1,1,1,369,4
217,35,0,0,1,1,1,369,4
107,35,4,0,1,3,1,373,6
217,35,1,0,1,0,1,369,5
217,35,0,0,1,0,1,369,6
229,35,4,1,1,2,5,0,5
524,35,2,0,1,1,6,398,5
240,35,5,1,1,1,1,369,4
107,35,0,0,1,0,1,373,1
213,35,6,1,1,2,5,0,5
107,35,0,0,1,0,1,373,5
217,35,2,0,1,1,1,369,2
217,35,2,0,1,1,1,369,2
240,35,4,0,1,1,1,369,3
308,35,1,0,1,2,5,0,1
217,35,2,0,1,0,1,369,4
217,35,2,0,1,0,1,369,4
229,35,0,0,1,2,5,0,6
68,35,4,0,1,0,1,369,1
217,35,3,0,1,0,1,369,0
524,35,1,0,1,1,6,398,5
107,35,4,0,1,3,1,373,1
217,35,5,1,1,0,1,0,4
541,35,1,0,1,1,6,0,2
541,35,6,1,1,5,6,0,2
273,35,2,0,1,2,5,0,2
107,35,3,0,1,1,1,373,1
213,35,2,0,1,2,5,0,6
526,35,1,0,1,2,5,0,1
434,35,5,1,1,0,60,0,1
434,35,3,0,1,0,60,0,4
217,35,6,1,1,1,1,369,1
225,36,5,1,0,1,18,0,2
225,36,0,0,0,1,18,0,1
109,36,4,0,0,1,15,356,6
12,36,1,0,0,2,9,0,1
87,36,2,0,0,1,1,373,3
66,36,0,0,0,0,1,378,4
12,36,1,0,0,2,9,661,2
495,36,6,1,0,3,0,1003,4
216,36,2,0,0,2,1,369,4
225,36,0,0,0,0,18,0,4
12,36,1,0,0,4,9,0,3
12,36,1,0,0,0,9,661,4
12,36,1,0,0,0,9,661,4
12,36,2,0,0,1,9,661,5
202,36,6,1,0,1,43,432,0
12,36,0,0,0,0,9,661,4
12,36,0,0,0,0,9,661,4
216,36,2,0,0,1,1,369,2
216,36,2,0,0,1,1,369,2
527,36,2,0,0,1,1,369,4
104,36,3,0,0,3,3,514,1
430,36,6,1,0,0,4,0,2
12,36,5,1,0,1,9,0,2
12,36,2,0,0,5,9,661,3
12,36,2,0,0,5,9,661,3
12,36,2,0,0,5,9,661,3
26,36,3,0,0,3,55,0,1
58,36,3,0,0,3,8,799,3
473,36,6,1,0,1,8,799,4
495,36,0,0,0,1,0,1003,4
197,36,0,0,0,0,46,360,4
105,36,6,1,0,3,16,724,5
105,36,6,1,0,2,16,724,5
427,36,4,0,0,1,0,0,1
174,36,3,0,0,3,8,799,2
87,36,1,0,0,1,1,373,4
430,36,1,0,0,3,4,0,3
87,36,0,0,0,0,1,373,1
3,36,3,0,0,1,8,799,3
87,36,3,0,0,1,1,373,2
461,36,5,1,0,1,0,1037,2
212,36,3,0,0,0,1,0,1
12,36,4,0,0,1,9,661,6
337,36,1,0,0,2,21,0,4
419,36,1,0,0,1,61,656,2
427,36,4,1,0,0,4,0,4
12,36,0,0,0,5,9,0,4
495,36,6,1,0,1,0,1003,0
225,36,0,0,0,0,18,0,1
225,36,0,0,0,0,18,0,1
12,36,6,1,0,0,9,661,3
212,36,2,0,0,0,1,0,1
37,36,1,0,0,1,10,0,4
104,36,6,1,0,0,3,514,1
225,36,6,1,0,0,18,0,3
12,36,6,1,0,2,9,0,4
173,36,3,0,0,2,17,0,6
31,36,6,1,0,0,8,799,3
45,36,6,1,0,0,11,0,1
337,36,5,1,0,0,21,0,1
6,36,4,1,0,2,6,400,4
12,36,6,1,0,2,9,661,4
45,36,5,1,0,1,11,0,3
12,36,3,0,0,1,9,661,6
116,36,2,0,0,5,26,306,5
66,36,0,0,0,2,1,378,4
87,36,6,1,0,1,1,373,2
495,36,3,0,0,3,0,1003,3
173,36,3,0,0,0,17,0,6
12,36,6,1,0,5,9,0,2
45,36,4,1,0,2,11,0,4
337,36,4,0,0,0,21,0,1
12,36,0,0,0,1,9,0,1
164,36,5,1,0,1,8,799,4
430,36,0,0,0,3,4,0,3
427,36,5,1,0,1,0,0,5
225,36,0,0,0,0,18,0,3
225,36,0,0,0,0,18,0,3
427,36,6,1,0,0,0,0,3
12,36,3,0,0,1,9,661,3
12,36,3,0,0,1,9,661,3
225,36,1,0,0,0,18,0,2
225,36,1,0,0,0,18,0,2
12,36,4,1,0,1,9,661,5
104,36,6,1,0,3,3,514,1
455,36,0,0,0,1,35,641,5
12,36,2,0,0,1,9,0,1
12,36,5,1,0,4,9,0,4
248,36,6,1,0,1,6,0,5
248,36,6,1,0,1,6,0,5
430,36,3,0,0,1,4,0,4
183,36,4,0,0,0,1,369,1
430,36,5,1,0,2,4,0,4
7,36,6,1,0,3,8,799,3
52,36,4,0,0,1,1,369,1
12,36,0,0,0,0,9,661,2
12,36,1,0,0,0,9,661,1
138,36,0,0,0,1,17,0,2
12,36,0,0,0,2,9,0,3
12,36,6,1,0,4,9,0,4
202,36,4,0,0,0,18,30,3
87,36,3,0,0,1,52,386,3
104,36,3,0,0,1,3,514,1
66,36,0,0,0,1,1,378,4
459,36,3,0,0,1,6,401,3
337,36,5,1,0,5,21,0,5
12,36,1,0,0,0,9,661,5
12,36,1,0,0,0,9,661,5
388,36,0,0,0,0,1,373,4
195,36,6,1,0,0,8,0,3
138,36,4,0,0,1,17,0,0
456,36,5,1,0,1,18,0,4
12,36,1,0,0,1,9,661,1
202,36,6,1,0,0,43,432,5
225,36,6,1,0,0,18,30,5
178,36,6,1,0,1,8,799,4
392,36,1,0,0,0,0,1018,4
87,36,4,0,0,0,1,373,3
57,36,5,1,0,1,28,879,6
178,36,2,0,0,1,8,799,0
337,36,6,1,0,5,21,0,2
337,36,6,1,0,5,21,0,1
337,36,5,1,0,2,21,0,3
225,36,2,0,0,0,18,0,5
137,36,6,1,0,4,24,321,3
337,36,5,1,0,5,21,0,1
146,36,2,0,0,5,39,452,4
12,36,6,1,0,5,9,0,5
427,36,0,0,0,1,0,0,3
396,36,0,0,0,0,57,954,3
12,36,0,0,0,0,9,661,1
12,36,0,0,0,0,9,661,1
55,36,6,1,0,0,8,793,3
337,36,0,0,0,5,21,0,4
430,36,2,0,0,3,4,0,4
170,36,0,0,0,1,1,0,6
252,36,0,0,0,0,46,361,4
337,36,6,1,0,0,21,0,1
337,36,0,0,0,5,21,0,3
337,36,0,0,0,5,21,0,3
248,36,3,0,0,0,6,0,4
202,36,4,0,0,0,18,30,2
57,36,5,1,0,0,28,879,6
12,36,3,0,0,1,9,661,2
12,36,3,0,0,1,9,661,2
68,36,2,0,0,1,1,369,2
68,36,4,0,0,0,1,369,1
90,36,2,0,0,1,1,369,4
12,36,2,0,0,1,9,0,0
12,36,0,0,0,1,9,0,0
3,36,3,0,0,3,8,799,3
212,36,3,0,0,0,1,0,3
485,36,0,0,0,1,1,369,1
12,36,6,1,0,4,9,0,5
45,36,2,0,0,2,11,0,3
225,36,1,0,0,0,18,0,6
66,36,0,0,0,1,1,378,3
174,36,1,0,0,1,8,799,1
109,36,4,0,0,0,15,356,6
212,36,4,1,0,1,1,0,4
212,36,4,1,0,1,1,0,4
212,36,4,1,0,1,1,0,4
277,36,0,0,0,0,46,0,4
225,36,4,0,0,0,18,0,1
225,36,4,0,0,0,18,0,1
12,36,3,0,0,1,9,661,4
12,36,6,1,0,1,9,0,5
183,36,6,1,0,1,1,369,1
534,36,6,1,0,1,8,799,4
146,36,6,1,0,1,39,452,3
183,36,6,1,0,0,1,369,1
49,36,3,0,0,0,31,151,3
225,36,6,1,0,1,18,0,4
137,36,6,1,0,2,24,321,3
26,36,3,0,0,1,11,454,1
46,36,5,1,0,0,1,369,1
12,36,5,1,0,0,9,661,3
225,36,1,0,0,0,18,0,1
225,36,1,0,0,0,18,0,1
125,36,0,0,0,0,4,135,6
45,36,4,1,0,0,11,0,4
45,36,4,1,0,0,11,0,4
167,36,4,0,0,0,1,369,6
173,36,4,0,0,2,17,0,2
80,36,2,0,0,6,4,0,5
87,36,4,1,0,1,1,369,5
52,36,3,0,0,1,1,0,1
12,36,6,1,0,0,9,661,4
123,36,2,0,0,1,63,0,4
22,36,3,0,0,2,5,0,3
45,36,3,0,0,0,11,0,4
12,36,2,0,0,1,9,0,2
166,36,6,1,0,0,0,0,6
225,36,6,1,0,1,18,30,1
225,36,6,1,0,0,18,0,1
225,36,6,1,0,0,18,0,1
427,36,3,0,0,1,0,0,3
87,36,5,1,0,1,1,373,2
89,36,6,1,0,2,5,0,3
87,36,2,0,0,0,1,373,0
430,36,4,0,0,3,4,0,1
12,36,0,0,0,0,9,661,5
277,36,0,0,0,0,46,0,3
26,36,3,0,0,1,0,1004,0
216,36,4,1,0,1,1,369,4
216,36,5,1,0,1,1,369,2
26,36,3,0,0,0,0,1004,0
87,36,2,0,0,1,1,0,4
55,36,6,1,0,2,8,793,3
26,36,2,0,0,0,0,1004,3
425,36,0,0,0,1,0,1002,4
66,36,2,0,0,0,1,378,4
45,36,5,1,0,0,11,0,3
341,36,2,0,0,2,5,0,6
26,36,2,0,0,1,0,1004,3
52,36,4,0,0,1,1,0,3
430,36,2,0,0,1,4,0,4
337,36,1,0,0,5,21,0,4
212,36,4,0,0,0,1,0,6
146,36,6,1,0,1,39,0,1
430,36,6,1,0,3,4,0,6
12,36,2,0,0,7,9,661,4
87,36,6,1,0,0,1,373,3
212,36,4,0,0,1,1,0,1
415,36,2,0,0,1,0,0,1
12,36,3,0,0,1,9,661,1
12,36,3,0,0,1,9,661,1
80,36,2,0,0,6,4,0,4
12,36,1,0,0,4,9,0,0
12,36,6,1,0,1,9,0,1
49,36,6,1,0,1,31,151,4
12,36,0,0,0,0,9,661,3
12,36,0,0,0,0,9,661,3
33,36,1,0,0,1,48,1065,6
430,36,5,1,0,1,4,0,4
212,36,1,0,0,1,1,0,5
12,36,4,0,0,1,9,661,1
337,36,0,0,0,0,21,0,6
216,36,2,0,0,1,1,369,4
52,36,4,0,0,1,1,369,2
202,36,3,0,0,0,18,30,5
60,36,3,0,0,1,0,0,6
87,36,0,0,0,0,1,373,3
202,36,3,0,0,0,18,30,1
146,36,0,0,0,1,39,452,5
105,36,6,1,0,1,16,724,5
430,36,6,1,0,3,4,0,3
216,36,5,1,0,0,1,369,5
87,36,1,0,0,0,1,373,6
52,36,4,0,0,2,1,369,2
12,36,5,1,0,0,9,661,4
183,36,3,0,0,1,1,369,5
337,36,4,0,0,0,21,0,2
12,36,2,0,0,5,9,661,6
12,36,0,0,0,0,9,0,4
337,36,5,1,0,0,21,0,4
12,36,5,1,0,4,9,0,3
224,36,4,1,0,1,1,369,5
66,36,2,0,0,1,1,378,4
48,36,0,0,0,1,6,0,3
178,36,2,0,0,3,8,799,0
216,36,6,1,0,0,1,0,1
430,36,6,1,0,1,4,0,3
212,36,4,0,0,0,1,0,1
495,36,6,1,0,1,0,1003,4
212,36,3,0,0,2,1,0,6
87,36,2,0,0,0,1,373,1
216,36,1,0,0,1,1,369,4
381,36,6,1,0,1,1,369,5
87,36,4,0,0,0,1,373,6
45,36,4,0,0,1,11,0,1
212,36,2,0,0,3,1,0,4
216,36,6,1,0,0,1,369,5
173,36,4,0,0,0,17,0,3
50,36,0,0,0,0,9,661,3
12,36,4,0,0,0,9,661,2
109,36,0,0,0,5,15,356,2
228,36,5,1,0,1,19,346,0
221,36,4,0,0,0,16,712,3
202,36,4,0,0,1,43,432,6
495,36,1,0,0,1,0,1003,6
12,36,2,0,0,0,9,661,4
87,36,5,1,0,0,1,373,5
12,36,4,1,0,2,9,661,4
161,36,0,0,0,0,1,369,2
202,36,6,1,0,0,18,30,0
49,36,0,0,0,0,31,151,2
12,36,0,0,0,5,9,0,2
31,36,6,1,0,3,8,799,3
225,36,0,0,0,0,18,0,6
134,36,0,0,0,0,31,0,4
212,36,4,0,0,1,1,0,6
12,36,1,0,0,2,9,0,3
52,36,4,0,0,0,1,369,2
225,36,1,0,0,0,18,0,3
225,36,1,0,0,0,18,0,3
87,36,1,0,0,0,1,373,5
12,36,4,0,0,1,9,661,3
502,36,1,0,0,2,5,0,5
202,36,4,0,0,0,43,432,1
430,36,1,0,0,1,4,0,5
225,36,6,1,0,1,18,0,1
225,36,6,1,0,1,18,0,1
48,36,0,0,0,1,6,0,1
167,36,4,0,0,1,1,369,6
48,36,6,1,0,1,6,0,5
12,36,2,0,0,5,9,661,1
12,36,2,0,0,5,9,661,1
12,36,5,1,0,1,9,661,6
216,36,5,1,0,1,1,369,3
202,36,6,1,0,1,43,432,5
12,36,5,1,0,0,9,661,2
66,36,0,0,0,0,1,378,3
430,36,2,0,0,3,4,0,1
393,36,0,0,0,1,16,718,4
87,36,4,1,0,2,1,373,4
45,36,4,1,0,1,11,0,4
45,36,4,1,0,1,11,0,4
495,36,3,0,0,1,12,39,4
12,36,4,1,0,1,9,661,4
26,36,5,1,0,0,6,401,6
87,36,4,1,0,1,1,373,4
12,36,2,0,0,1,9,661,3
225,36,6,1,0,1,18,0,2
216,36,5,1,0,0,1,369,3
6,36,3,0,0,1,6,400,4
22,36,2,0,0,0,0,0,4
216,36,6,1,0,0,1,369,3
337,36,0,0,0,5,21,0,2
495,36,2,0,0,1,0,1003,4
337,36,6,1,0,0,21,0,2
337,36,6,1,0,0,21,0,2
12,36,0,0,0,4,9,0,6
12,36,5,1,0,0,9,661,1
87,36,1,0,0,0,1,373,3
39,36,1,0,0,1,8,799,1
87,36,0,0,0,0,1,373,4
183,36,2,0,0,1,1,369,2
68,36,4,0,0,1,1,369,1
337,36,5,1,0,5,21,0,4
173,36,3,0,0,0,17,0,4
144,36,0,0,0,0,15,355,3
87,36,6,1,0,0,1,373,4
460,36,2,0,0,2,5,0,4
225,36,5,1,0,0,18,0,2
341,36,0,0,0,0,0,0,6
115,36,6,1,0,1,8,799,3
216,36,6,1,0,0,1,0,2
392,36,6,1,0,0,0,1018,2
12,36,0,0,0,0,9,661,6
495,36,5,1,0,1,0,1003,2
202,36,1,0,0,1,43,432,2
87,36,6,1,0,1,1,373,3
200,36,1,0,0,1,16,716,3
49,36,6,1,0,0,31,151,4
12,36,5,1,0,0,9,0,2
430,36,1,0,0,3,4,0,1
87,36,5,1,0,0,1,373,1
7,36,6,1,0,1,8,799,3
388,36,1,0,0,0,1,373,4
156,36,4,1,0,0,16,696,4
26,36,4,0,0,0,6,401,3
87,36,3,0,0,0,1,373,4
130,36,6,1,0,1,0,1020,6
183,36,3,0,0,1,1,369,4
183,36,3,0,0,1,1,369,4
49,36,0,0,0,1,31,151,2
56,36,3,0,0,0,8,799,1
225,36,0,0,0,1,18,0,6
26,36,3,0,0,0,11,454,1
104,36,6,1,0,1,3,514,1
430,36,0,0,0,1,4,0,3
500,36,6,1,0,1,41,0,5
237,36,2,0,0,1,19,345,5
12,36,0,0,0,5,9,0,6
212,36,3,0,0,3,1,0,6
212,36,3,0,0,1,1,0,4
12,36,0,0,0,4,9,0,0
12,36,6,1,0,1,9,0,4
514,36,0,0,0,1,1,369,1
12,36,4,0,0,0,9,661,3
459,36,3,0,0,5,6,401,3
212,36,3,0,0,1,1,0,3
434,36,4,0,0,0,60,0,6
494,36,5,1,0,1,63,0,3
58,36,3,0,0,3,8,799,6
427,36,2,0,0,1,0,0,4
37,36,1,0,0,0,10,0,4
109,36,0,0,0,0,15,356,2
430,36,4,1,0,1,4,0,4
188,36,4,0,0,0,42,2,3
235,36,6,1,0,1,0,1020,4
430,36,3,0,0,1,4,0,3
143,36,6,1,0,2,5,0,5
178,36,6,1,0,3,8,799,4
12,36,1,0,0,5,9,0,3
12,36,1,0,0,4,9,0,4
134,36,1,0,0,0,31,0,6
430,36,3,0,0,3,4,0,3
337,36,1,0,0,0,21,0,3
495,36,6,1,0,1,0,1003,3
12,36,0,0,0,4,9,0,3
183,36,0,0,0,1,1,369,3
87,36,4,1,0,1,1,369,4
427,36,6,1,0,0,0,0,5
31,36,6,1,0,2,8,799,3
225,36,6,1,0,0,18,0,4
146,36,5,1,0,1,39,452,6
225,36,1,0,0,1,18,0,1
216,36,5,1,0,1,1,369,4
137,36,6,1,0,1,24,321,3
212,36,3,0,0,0,1,0,4
21,36,2,0,0,0,9,661,1
225,36,5,1,0,1,18,0,4
381,36,5,1,0,1,1,369,4
225,36,4,1,0,1,18,0,4
202,36,4,0,0,1,43,432,1
212,36,2,0,0,1,1,0,4
139,36,1,0,0,3,8,799,6
12,36,0,0,0,4,9,0,4
225,36,5,1,0,0,18,0,4
12,36,6,1,0,5,9,0,4
68,36,3,0,0,1,1,369,2
87,36,3,0,0,0,1,373,2
173,36,4,0,0,0,17,0,2
337,36,6,1,0,0,21,0,4
430,36,6,1,0,0,4,0,3
12,36,4,1,0,0,9,661,4
337,36,0,0,0,0,21,0,2
109,36,0,0,0,1,15,356,2
12,36,6,1,0,5,9,0,3
87,36,2,0,0,0,1,373,4
212,36,3,0,0,0,1,0,6
212,36,3,0,0,3,1,0,1
26,36,3,0,0,1,6,401,4
